date,airline,ch_code,flight_number,from,to,via_city,route,stop_count,arr_hour,arr_period,dep_hour,dep_period,duration_mins,days_left,price
2022-02-24,Vistara,UK,986,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,22,Night,1055,14,57565
2022-02-24,Vistara,UK,986,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,22,Night,1290,14,57565
2022-02-24,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,10,Morning,355,14,61933
2022-02-24,Vistara,UK,960,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,11,Morning,500,14,61933
2022-02-24,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,10,Morning,590,14,61933
2022-02-24,Vistara,UK,960,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,11,Morning,650,14,61933
2022-02-24,Vistara,UK,950,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,21,Night,720,14,61933
2022-02-24,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,10,Morning,740,14,61933
2022-02-24,Vistara,UK,988,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,20,Night,780,14,61933
2022-02-24,Vistara,UK,950,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,21,Night,1105,14,61933
2022-02-24,Vistara,UK,988,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,20,Night,1165,14,61933
2022-02-24,Vistara,UK,950,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,21,Night,1340,14,61933
2022-02-24,Vistara,UK,988,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,20,Night,1400,14,61933
2022-02-24,Vistara,UK,970,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,8,Morning,455,14,64173
2022-02-24,Vistara,UK,930,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,7,Morning,530,14,64173
2022-02-24,Vistara,UK,970,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,8,Morning,690,14,64173
2022-02-24,Vistara,UK,930,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,7,Morning,765,14,64173
2022-02-24,Vistara,UK,970,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,8,Morning,840,14,64173
2022-02-24,Vistara,UK,940,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,19,Evening,850,14,64173
2022-02-24,Vistara,UK,930,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,7,Morning,915,14,64173
2022-02-24,Vistara,UK,996,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,18,Evening,925,14,64173
2022-02-24,Vistara,UK,940,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,19,Evening,1235,14,64173
2022-02-24,Vistara,UK,996,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,18,Evening,1310,14,64173
2022-02-24,Vistara,UK,940,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,19,Evening,1470,14,64173
2022-02-24,Vistara,UK,996,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,18,Evening,1545,14,64173
2022-02-24,Vistara,UK,910,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,17,Evening,980,14,65405
2022-02-24,Vistara,UK,910,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,17,Evening,1365,14,65405
2022-02-24,Vistara,UK,910,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,17,Evening,1600,14,65405
2022-02-24,Vistara,UK,873,Mumbai,Chennai,,Mumbai-Chennai,2,16,Afternoon,6,Morning,600,14,68743
2022-02-24,Vistara,UK,902,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,15,Afternoon,420,14,69885
2022-02-24,Vistara,UK,944,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,14,Afternoon,485,14,69885
2022-02-24,Vistara,UK,902,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,15,Afternoon,1090,14,69885
2022-02-24,Vistara,UK,944,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,14,Afternoon,1155,14,69885
2022-02-24,Vistara,UK,877,Mumbai,Chennai,,Mumbai-Chennai,2,20,Night,10,Morning,570,14,72618
2022-02-24,Vistara,UK,851,Mumbai,Chennai,,Mumbai-Chennai,2,16,Afternoon,7,Morning,560,14,80626
2022-02-24,Vistara,UK,845,Mumbai,Chennai,,Mumbai-Chennai,2,16,Afternoon,6,Morning,620,14,80626
2022-02-25,Air India,AI,671,Mumbai,Chennai,,Mumbai-Chennai,0,10,Morning,9,Morning,115,15,23484
2022-02-25,Vistara,UK,821,Mumbai,Chennai,,Mumbai-Chennai,0,8,Morning,6,Morning,125,15,23898
2022-02-25,Vistara,UK,825,Mumbai,Chennai,,Mumbai-Chennai,0,11,Morning,9,Morning,125,15,23898
2022-02-25,Vistara,UK,823,Mumbai,Chennai,,Mumbai-Chennai,0,19,Evening,17,Evening,125,15,23898
2022-02-25,Vistara,UK,827,Mumbai,Chennai,,Mumbai-Chennai,0,23,Night,21,Night,125,15,23898
2022-02-25,Air India,AI,679,Mumbai,Chennai,IXE,Mumbai-Chennai,1,16,Afternoon,10,Morning,350,15,31682
2022-02-25,Vistara,UK,958,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,12,Afternoon,470,15,49613
2022-02-25,Vistara,UK,954,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,6,Morning,620,15,49613
2022-02-25,Vistara,UK,958,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,12,Afternoon,620,15,49613
2022-02-25,Vistara,UK,986,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,22,Night,670,15,49613
2022-02-25,Vistara,UK,954,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,6,Morning,855,15,49613
2022-02-25,Vistara,UK,954,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,6,Morning,1005,15,49613
2022-02-25,Vistara,UK,986,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,22,Night,1055,15,49613
2022-02-25,Vistara,UK,986,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,22,Night,1290,15,49613
2022-02-25,Air India,AI,687,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,16,Afternoon,455,15,49613
2022-02-25,Air India,AI,442,Mumbai,Chennai,IXU,Mumbai-Chennai,1,23,Night,15,Afternoon,480,15,49613
2022-02-25,Air India,AI,809,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,10,Morning,540,15,49613
2022-02-25,Air India,AI,806,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,8,Morning,660,15,49613
2022-02-25,Air India,AI,867,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,21,Night,685,15,49613
2022-02-25,Air India,AI,635,Mumbai,Chennai,IDR,Mumbai-Chennai,1,19,Evening,7,Morning,715,15,49613
2022-02-25,Air India,AI,864,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,7,Morning,720,15,49613
2022-02-25,Air India,AI,809,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,10,Morning,815,15,49613
2022-02-25,Air India,AI,888,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,19,Evening,835,15,49613
2022-02-25,Air India,AI,660,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,18,Evening,895,15,49613
2022-02-25,Air India,AI,867,Mumbai,Chennai,,Mumbai-Chennai,1,12,Afternoon,21,Night,910,15,49613
2022-02-25,Air India,AI,806,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,8,Morning,935,15,49613
2022-02-25,Air India,AI,635,Mumbai,Chennai,IDR,Mumbai-Chennai,1,23,Night,7,Morning,990,15,49613
2022-02-25,Air India,AI,864,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,7,Morning,995,15,49613
2022-02-25,Air India,AI,687,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,16,Afternoon,1015,15,49613
2022-02-25,Air India,AI,442,Mumbai,Chennai,IXU,Mumbai-Chennai,1,8,Morning,15,Afternoon,1040,15,49613
2022-02-25,Air India,AI,888,Mumbai,Chennai,,Mumbai-Chennai,1,12,Afternoon,19,Evening,1060,15,49613
2022-02-25,Air India,AI,660,Mumbai,Chennai,,Mumbai-Chennai,1,12,Afternoon,18,Evening,1120,15,49613
2022-02-25,Air India,AI,867,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,21,Night,1290,15,49613
2022-02-25,Air India,AI,888,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,19,Evening,1440,15,49613
2022-02-25,Air India,AI,660,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,18,Evening,1500,15,49613
2022-02-25,Air India,AI,673,Mumbai,Chennai,PAT,Mumbai-Chennai,1,19,Evening,7,Morning,705,15,51117
2022-02-25,Air India,AI,774,Mumbai,Chennai,,Mumbai-Chennai,1,21,Night,20,Night,1465,15,51117
2022-02-25,Vistara,UK,928,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,6,Morning,590,15,57453
2022-02-25,Vistara,UK,928,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,6,Morning,825,15,57453
2022-02-25,Vistara,UK,928,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,6,Morning,975,15,57453
2022-02-25,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,10,Morning,355,15,61933
2022-02-25,Vistara,UK,902,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,15,Afternoon,420,15,61933
2022-02-25,Vistara,UK,944,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,14,Afternoon,485,15,61933
2022-02-25,Vistara,UK,960,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,11,Morning,500,15,61933
2022-02-25,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,10,Morning,590,15,61933
2022-02-25,Vistara,UK,960,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,11,Morning,650,15,61933
2022-02-25,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,10,Morning,740,15,61933
2022-02-25,Vistara,UK,988,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,20,Night,780,15,61933
2022-02-25,Vistara,UK,902,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,15,Afternoon,1090,15,61933
2022-02-25,Vistara,UK,944,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,14,Afternoon,1155,15,61933
2022-02-25,Vistara,UK,988,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,20,Night,1165,15,61933
2022-02-25,Vistara,UK,988,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,20,Night,1400,15,61933
2022-02-25,Vistara,UK,970,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,8,Morning,455,15,64173
2022-02-25,Vistara,UK,930,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,7,Morning,530,15,64173
2022-02-25,Vistara,UK,970,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,8,Morning,690,15,64173
2022-02-25,Vistara,UK,930,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,7,Morning,765,15,64173
2022-02-25,Vistara,UK,970,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,8,Morning,840,15,64173
2022-02-25,Vistara,UK,940,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,19,Evening,850,15,64173
2022-02-25,Vistara,UK,930,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,7,Morning,915,15,64173
2022-02-25,Vistara,UK,996,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,18,Evening,925,15,64173
2022-02-25,Vistara,UK,940,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,19,Evening,1235,15,64173
2022-02-25,Vistara,UK,996,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,18,Evening,1310,15,64173
2022-02-25,Vistara,UK,940,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,19,Evening,1470,15,64173
2022-02-25,Vistara,UK,996,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,18,Evening,1545,15,64173
2022-02-25,Vistara,UK,910,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,17,Evening,980,15,65405
2022-02-25,Vistara,UK,910,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,17,Evening,1365,15,65405
2022-02-25,Vistara,UK,910,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,17,Evening,1600,15,65405
2022-02-25,Vistara,UK,877,Mumbai,Chennai,,Mumbai-Chennai,2,20,Night,10,Morning,570,15,68743
2022-02-25,Vistara,UK,873,Mumbai,Chennai,,Mumbai-Chennai,2,16,Afternoon,6,Morning,600,15,68743
2022-02-25,Vistara,UK,950,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,21,Night,720,15,69885
2022-02-25,Vistara,UK,950,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,21,Night,1105,15,69885
2022-02-25,Vistara,UK,950,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,21,Night,1340,15,69885
2022-02-25,Vistara,UK,851,Mumbai,Chennai,,Mumbai-Chennai,2,16,Afternoon,7,Morning,560,15,80626
2022-02-26,Air India,AI,671,Mumbai,Chennai,,Mumbai-Chennai,0,10,Morning,9,Morning,115,16,23484
2022-02-26,Air India,AI,570,Mumbai,Chennai,,Mumbai-Chennai,0,7,Morning,5,Late_Night,120,16,23484
2022-02-26,Vistara,UK,821,Mumbai,Chennai,,Mumbai-Chennai,0,8,Morning,6,Morning,125,16,23898
2022-02-26,Vistara,UK,825,Mumbai,Chennai,,Mumbai-Chennai,0,11,Morning,9,Morning,125,16,23898
2022-02-26,Vistara,UK,823,Mumbai,Chennai,,Mumbai-Chennai,0,19,Evening,17,Evening,125,16,23898
2022-02-26,Vistara,UK,827,Mumbai,Chennai,,Mumbai-Chennai,0,23,Night,21,Night,125,16,23898
2022-02-26,Air India,AI,679,Mumbai,Chennai,IXE,Mumbai-Chennai,1,16,Afternoon,10,Morning,350,16,31682
2022-02-26,Vistara,UK,958,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,12,Afternoon,470,16,49613
2022-02-26,Vistara,UK,954,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,6,Morning,620,16,49613
2022-02-26,Vistara,UK,958,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,12,Afternoon,620,16,49613
2022-02-26,Vistara,UK,954,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,6,Morning,855,16,49613
2022-02-26,Vistara,UK,954,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,6,Morning,1005,16,49613
2022-02-26,Vistara,UK,986,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,22,Night,1055,16,49613
2022-02-26,Vistara,UK,986,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,22,Night,1290,16,49613
2022-02-26,Air India,AI,687,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,16,Afternoon,455,16,49613
2022-02-26,Air India,AI,442,Mumbai,Chennai,IXU,Mumbai-Chennai,1,23,Night,15,Afternoon,480,16,49613
2022-02-26,Air India,AI,809,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,10,Morning,540,16,49613
2022-02-26,Air India,AI,806,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,8,Morning,660,16,49613
2022-02-26,Air India,AI,867,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,21,Night,685,16,49613
2022-02-26,Air India,AI,635,Mumbai,Chennai,IDR,Mumbai-Chennai,1,19,Evening,7,Morning,715,16,49613
2022-02-26,Air India,AI,864,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,7,Morning,720,16,49613
2022-02-26,Air India,AI,809,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,10,Morning,815,16,49613
2022-02-26,Air India,AI,888,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,19,Evening,835,16,49613
2022-02-26,Air India,AI,660,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,18,Evening,895,16,49613
2022-02-26,Air India,AI,867,Mumbai,Chennai,,Mumbai-Chennai,1,12,Afternoon,21,Night,910,16,49613
2022-02-26,Air India,AI,806,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,8,Morning,935,16,49613
2022-02-26,Air India,AI,635,Mumbai,Chennai,IDR,Mumbai-Chennai,1,23,Night,7,Morning,990,16,49613
2022-02-26,Air India,AI,864,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,7,Morning,995,16,49613
2022-02-26,Air India,AI,687,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,16,Afternoon,1015,16,49613
2022-02-26,Air India,AI,442,Mumbai,Chennai,IXU,Mumbai-Chennai,1,8,Morning,15,Afternoon,1040,16,49613
2022-02-26,Air India,AI,888,Mumbai,Chennai,,Mumbai-Chennai,1,12,Afternoon,19,Evening,1060,16,49613
2022-02-26,Air India,AI,660,Mumbai,Chennai,,Mumbai-Chennai,1,12,Afternoon,18,Evening,1120,16,49613
2022-02-26,Air India,AI,867,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,21,Night,1290,16,49613
2022-02-26,Air India,AI,888,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,19,Evening,1440,16,49613
2022-02-26,Air India,AI,660,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,18,Evening,1500,16,49613
2022-02-26,Air India,AI,774,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,20,Night,1575,16,51117
2022-02-26,Vistara,UK,928,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,6,Morning,590,16,57453
2022-02-26,Vistara,UK,928,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,6,Morning,825,16,57453
2022-02-26,Vistara,UK,928,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,6,Morning,975,16,57453
2022-02-26,Vistara,UK,910,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,17,Evening,1365,16,57453
2022-02-26,Vistara,UK,910,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,17,Evening,1600,16,57453
2022-02-26,Vistara,UK,902,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,15,Afternoon,420,16,61933
2022-02-26,Vistara,UK,944,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,14,Afternoon,485,16,61933
2022-02-26,Vistara,UK,960,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,11,Morning,500,16,61933
2022-02-26,Vistara,UK,960,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,11,Morning,650,16,61933
2022-02-26,Vistara,UK,950,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,21,Night,1105,16,61933
2022-02-26,Vistara,UK,988,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,20,Night,1165,16,61933
2022-02-26,Vistara,UK,950,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,21,Night,1340,16,61933
2022-02-26,Vistara,UK,988,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,20,Night,1400,16,61933
2022-02-26,Vistara,UK,986,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,22,Night,670,16,62045
2022-02-26,Vistara,UK,970,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,8,Morning,455,16,64173
2022-02-26,Vistara,UK,930,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,7,Morning,530,16,64173
2022-02-26,Vistara,UK,970,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,8,Morning,690,16,64173
2022-02-26,Vistara,UK,930,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,7,Morning,765,16,64173
2022-02-26,Vistara,UK,970,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,8,Morning,840,16,64173
2022-02-26,Vistara,UK,930,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,7,Morning,915,16,64173
2022-02-26,Vistara,UK,940,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,19,Evening,1235,16,64173
2022-02-26,Vistara,UK,996,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,18,Evening,1310,16,64173
2022-02-26,Vistara,UK,940,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,19,Evening,1470,16,64173
2022-02-26,Vistara,UK,996,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,18,Evening,1545,16,64173
2022-02-26,Vistara,UK,877,Mumbai,Chennai,,Mumbai-Chennai,2,20,Night,10,Morning,570,16,68743
2022-02-26,Vistara,UK,873,Mumbai,Chennai,,Mumbai-Chennai,2,16,Afternoon,6,Morning,600,16,68743
2022-02-26,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,10,Morning,355,16,69885
2022-02-26,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,10,Morning,590,16,69885
2022-02-26,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,10,Morning,740,16,69885
2022-02-26,Vistara,UK,910,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,17,Evening,980,16,69885
2022-02-26,Air India,AI,774,Mumbai,Chennai,,Mumbai-Chennai,1,11,Morning,20,Night,845,16,70881
2022-02-26,Vistara,UK,950,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,21,Night,720,16,74365
2022-02-26,Vistara,UK,988,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,20,Night,780,16,74365
2022-02-26,Vistara,UK,902,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,15,Afternoon,1090,16,74365
2022-02-26,Vistara,UK,944,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,14,Afternoon,1155,16,74365
2022-02-26,Vistara,UK,940,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,19,Evening,850,16,76605
2022-02-26,Vistara,UK,996,Mumbai,Chennai,,Mumbai-Chennai,1,9,Morning,18,Evening,925,16,76605
2022-02-26,Vistara,UK,851,Mumbai,Chennai,,Mumbai-Chennai,2,16,Afternoon,7,Morning,560,16,80626
2022-02-27,Air India,AI,671,Mumbai,Chennai,,Mumbai-Chennai,0,10,Morning,9,Morning,115,17,23484
2022-02-27,Air India,AI,570,Mumbai,Chennai,,Mumbai-Chennai,0,7,Morning,5,Late_Night,120,17,23484
2022-02-27,Vistara,UK,821,Mumbai,Chennai,,Mumbai-Chennai,0,8,Morning,6,Morning,125,17,23898
2022-02-27,Vistara,UK,825,Mumbai,Chennai,,Mumbai-Chennai,0,11,Morning,9,Morning,125,17,23898
2022-02-27,Vistara,UK,823,Mumbai,Chennai,,Mumbai-Chennai,0,19,Evening,17,Evening,125,17,23898
2022-02-27,Vistara,UK,827,Mumbai,Chennai,,Mumbai-Chennai,0,23,Night,21,Night,125,17,23898
2022-02-27,Air India,AI,679,Mumbai,Chennai,IXE,Mumbai-Chennai,1,16,Afternoon,10,Morning,350,17,31682
2022-02-27,Vistara,UK,986,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,22,Night,1055,17,49613
2022-02-27,Vistara,UK,986,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,22,Night,1290,17,49613
2022-02-27,Air India,AI,687,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,16,Afternoon,455,17,49613
2022-02-27,Air India,AI,442,Mumbai,Chennai,IXU,Mumbai-Chennai,1,23,Night,15,Afternoon,480,17,49613
2022-02-27,Air India,AI,809,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,10,Morning,540,17,49613
2022-02-27,Air India,AI,806,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,8,Morning,660,17,49613
2022-02-27,Air India,AI,867,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,21,Night,685,17,49613
2022-02-27,Air India,AI,635,Mumbai,Chennai,IDR,Mumbai-Chennai,1,19,Evening,7,Morning,715,17,49613
2022-02-27,Air India,AI,864,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,7,Morning,720,17,49613
2022-02-27,Air India,AI,809,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,10,Morning,815,17,49613
2022-02-27,Air India,AI,888,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,19,Evening,835,17,49613
2022-02-27,Air India,AI,660,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,18,Evening,895,17,49613
2022-02-27,Air India,AI,867,Mumbai,Chennai,,Mumbai-Chennai,1,12,Afternoon,21,Night,910,17,49613
2022-02-27,Air India,AI,806,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,8,Morning,935,17,49613
2022-02-27,Air India,AI,635,Mumbai,Chennai,IDR,Mumbai-Chennai,1,23,Night,7,Morning,990,17,49613
2022-02-27,Air India,AI,864,Mumbai,Chennai,,Mumbai-Chennai,1,23,Night,7,Morning,995,17,49613
2022-02-27,Air India,AI,687,Mumbai,Chennai,,Mumbai-Chennai,1,8,Morning,16,Afternoon,1015,17,49613
2022-02-27,Air India,AI,442,Mumbai,Chennai,IXU,Mumbai-Chennai,1,8,Morning,15,Afternoon,1040,17,49613
2022-02-27,Air India,AI,888,Mumbai,Chennai,,Mumbai-Chennai,1,12,Afternoon,19,Evening,1060,17,49613
2022-02-27,Air India,AI,660,Mumbai,Chennai,,Mumbai-Chennai,1,12,Afternoon,18,Evening,1120,17,49613
2022-02-27,Air India,AI,867,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,21,Night,1290,17,49613
2022-02-27,Air India,AI,888,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,19,Evening,1440,17,49613
2022-02-27,Air India,AI,660,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,18,Evening,1500,17,49613
2022-02-27,Air India,AI,673,Mumbai,Chennai,PAT,Mumbai-Chennai,1,23,Night,7,Morning,915,17,51117
2022-02-27,Air India,AI,774,Mumbai,Chennai,,Mumbai-Chennai,1,19,Evening,20,Night,1365,17,51117
2022-02-27,Vistara,UK,928,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,6,Morning,590,17,57453
2022-02-27,Vistara,UK,928,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,6,Morning,825,17,57453
2022-02-27,Vistara,UK,928,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,6,Morning,975,17,57453
2022-02-27,Vistara,UK,958,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,12,Afternoon,470,17,57565
2022-02-27,Vistara,UK,958,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,12,Afternoon,620,17,57565
2022-02-27,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,10,Morning,355,17,61933
2022-02-27,Vistara,UK,902,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,15,Afternoon,420,17,61933
2022-02-27,Vistara,UK,960,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,11,Morning,500,17,61933
2022-02-27,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,20,Night,10,Morning,590,17,61933
2022-02-27,Vistara,UK,960,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,11,Morning,650,17,61933
2022-02-27,Vistara,UK,994,Mumbai,Chennai,,Mumbai-Chennai,1,22,Night,10,Morning,740,17,61933
2022-02-27,Vistara,UK,950,Mumbai,Chennai,,Mumbai-Chennai,1,16,Afternoon,21,Night,1105,17,61933
